TSK,PSFC,U10,V10,Q2,RAINC,RAINNC,SNOW,TSLB,SMOIS,DATETIME,WIND_SPEED
279.8,96920,1.4,7.9,0.00518,0,1.1,0,279.9,0.2262,2018-05-01T13:00:00Z,8.02
280.6,99613,-0.7,9.9,0.00549,0,0.5,0,273.2,1,2018-05-01T13:00:00Z,9.92
282.2,98855,2.4,10.7,0.00677,0,10.5,0,273.2,1,2018-05-01T13:00:00Z,10.97
280,98256,0.85,6.1,0.00578,0,2.3,0,280,0.2776,2018-05-01T16:00:00Z,6.16
278.8,96337,1.1,7.7,0.00579,0,3.6,0,278.9,0.2676,2018-05-01T16:00:00Z,7.78
278.5,94961,1.9,5.9,0.00574,0,2,0,276.9,0.2446,2018-05-01T16:00:00Z,6.2
280.4,97843,2.8,5.7,0.00623,0,0.7,0,279.9,0.2617,2018-05-01T16:00:00Z,6.35
282.4,98989,6.4,1.1,0.00666,0,0.5,0,273.2,1,2018-05-01T16:00:00Z,6.49
280.2,97361,1.2,5.3,0.00647,0,8.4,0,279.1,0.2915,2018-05-01T16:00:00Z,5.43
280.2,97822,2.4,1.1,0.00649,0,1.6,0,279.8,0.2885,2018-05-01T16:00:00Z,2.64
280.6,98284,3.3,3.2,0.00639,0,1,0,280.1,0.2672,2018-05-01T16:00:00Z,4.6
280.7,97534,3.6,2.1,0.00677,0,2.8,0,280,0.3015,2018-05-01T16:00:00Z,4.17
281.3,99161,-3,11,0.0061,0,0.1,0,273.2,1,2018-05-01T16:00:00Z,11.4
278.7,95397,0.7,7,0.00541,0,0,0,278.7,0.2442,2018-05-01T16:00:00Z,7.03
279.2,99620,-1.5,8.5,0.00573,0,1.4,0,273.2,1,2018-05-01T16:00:00Z,8.63
279.2,95999,1.1,6.7,0.00567,0,0.2,0,278.9,0.2637,2018-05-01T16:00:00Z,6.79
279.3,99718,-2.7,10.1,0.00572,0,1.2,0,273.2,1,2018-05-01T16:00:00Z,10.45
277.2,93633.25,0.5,7.6,0.00559,0,3.5,0,276,0.2657,2018-05-01T16:00:00Z,7.62
279.2,95356,1.5,4.7,0.00621,0,4.8,0,278.5,0.3003,2018-05-01T16:00:00Z,4.93
280.5,97963,3.2,4.2,0.00633,0,0.9,0,280,0.2665,2018-05-01T16:00:00Z,5.28
280.1,98827,1.1,3.6,0.00556,0,0.1,0,280.1,0.2384,2018-05-01T16:00:00Z,3.76
279,96892,1.6,4.7,0.00561,0,0.3,0,278.3,0.2355,2018-05-01T16:00:00Z,4.96
282.6,98889,5.1,7.5,0.00677,0,0.6,0,273.2,1,2018-05-01T16:00:00Z,9.07
278.3,94185,1.6,6.3,0.00593,0,5.4,0,277.5,0.2833,2018-05-01T16:00:00Z,6.5
279.8,96537,0.4,6.9,0.00541,0,0,0,275.35,0.2347,2018-05-01T16:00:00Z,6.91
279,95297,1.2,6.1,0.00596,0,4.2,0,278.5,0.2654,2018-05-01T16:00:00Z,6.22
278.9,96881,-0.9,4.5,0.00556,0,1.7,0,278.9,0.25005,2018-05-01T16:00:00Z,4.59
279.1,96766,0.8,6.5,0.00581,0,4.1,0,279.2,0.2723,2018-05-01T16:00:00Z,6.55
279,96185,1.7,5.9,0.00562,0,0.6,0,278.3,0.2429,2018-05-01T16:00:00Z,6.14
282.2,99220,4.4,-3.15,0.00604,0,0.6,0,273.2,1,2018-05-01T16:00:00Z,5.41
280.6,98164,1.9,8.6,0.00657,0,8.1,0,279.9,0.3025,2018-05-01T16:00:00Z,8.81
279.5,96814,1.4,6.2,0.00627,0,7.1,0,278,0.274,2018-05-01T16:00:00Z,6.36
280.1,99234,1.8,9.8,0.00576,0,0.3,0,273.2,1,2018-05-01T16:00:00Z,9.96
279.1,95298,0.7,6,0.006015,0,7.4,0,278.2,0.2963,2018-05-01T16:00:00Z,6.04
280,96936,2,6,0.00586,0,3.85,0,279.7,0.2643,2018-05-01T16:00:00Z,6.32
280.4,99243,-2.3,7.4,0.00583,0,0.4,0,273.2,0.2803,2018-05-01T16:00:00Z,7.75
279.1,95425,1.5,8,0.00538,0,0.1,0,278.8,0.2316,2018-05-01T16:00:00Z,8.14
280.1,96746,1.5,7.5,0.00533,0,0.1,0,279.9,0.2263,2018-05-01T16:00:00Z,7.65
280.6,99379,-2,11.2,0.00596,0,0.6,0,273.2,1,2018-05-01T16:00:00Z,11.38
282.2,98856,4.6,-3.15,0.00645,0,1.2,0,273.2,1,2018-05-01T16:00:00Z,5.58
279.8,98131,-1,6,0.00594,0,8.1,0,280.3,0.2783,2018-05-01T19:00:00Z,6.08
278.7,98493.5,0,7.4,0.00576,0,7.9,0,279,0.2684,2018-05-01T19:00:00Z,7.4
279.1,94931,2.3,3.1,0.00591,0,3,0,279.1,0.2479,2018-05-01T19:00:00Z,3.86
279.4,97912,3.8,-1.1,0.00614,0,5.45,0,280.1,0.272,2018-05-01T19:00:00Z,3.96
281.7,99125,6.6,-3.15,0.00597,0,0.8,0,273.2,1,2018-05-01T19:00:00Z,7.31
280.2,97245,2.1,1.6,0.0065,0,9.7,0,280,0.3078,2018-05-01T19:00:00Z,2.64
278.9,97894,2.3,-3.15,0.00539,0,1.7,0,279.6,0.2958,2018-05-01T19:00:00Z,3.9
279.8,98386,4.5,-3.15,0.00582,0,1.6,0,280.3,0.2736,2018-05-01T19:00:00Z,5.49
279.2,97573,3.2,-3.15,0.0055,0,2.9,0,280,0.3207,2018-05-01T19:00:00Z,4.49
280.8,99104,-1.1,9.8,0.00606,0,1,0,273.2,1,2018-05-01T19:00:00Z,9.86
279.2,98338.5,0,6.5,0.00539,0,1.8,0,279.2,0.2423,2018-05-01T19:00:00Z,6.5
279.4,99477,-2.4,7.6,0.00592,0,6.3,0,273.2,1,2018-05-01T19:00:00Z,7.97
279.6,96016,3.4,2.7,0.00593,0,0.4,0,279.9,0.266,2018-05-01T19:00:00Z,4.34
279.5,99567,-2.8,9,0.00588,0,5,0,273.2,1,2018-05-01T19:00:00Z,9.43
277.7,93633.25,0.2,6.1,0.00567,0,5.8,0,277.4,0.633,2018-05-01T19:00:00Z,6.1
278.5,95359,2.4,-3.15,0.0058,0,5.4,0,278.9,0.3117,2018-05-01T19:00:00Z,3.96
279.6,98064,3.9,-3.15,0.00576,0,1.5,0,280.3,0.2736,2018-05-01T19:00:00Z,5.01
280.4,98799,0.5,1.9,0.00599,0,1.2,0,281,0.238,2018-05-01T19:00:00Z,1.96
279.6,96867,1.8,3.2,0.00593,0,0.6,0,280.1,0.2351,2018-05-01T19:00:00Z,3.67
280,98990,6.1,-3.15,0.00622,0,1,0,273.2,1,2018-05-01T19:00:00Z,6.87
278.4,94169,3,-1,0.00583,0,5.7,0,278.5,0.2903,2018-05-01T19:00:00Z,3.16
280.3,96813,-0.2,6,0.00537,0,2.5,0,280.1,0.2336,2018-05-01T19:00:00Z,6
279.2,95247,1.8,3,0.00608,0,5.8,0,279.3,0.2686,2018-05-01T19:00:00Z,3.5
279.3,96852,-0.8,3.5,0.00596,0,2.8,0,279.8,0.2578,2018-05-01T19:00:00Z,3.59
279.1,96646,-0.5,6.4,0.00587,0,11.5,0,279.4,0.2753,2018-05-01T19:00:00Z,6.42
279.6,96194,2.8,2.3,0.00592,0,0.8,0,279.7,0.2443,2018-05-01T19:00:00Z,3.62
281.5,99316,4.9,-3.15,0.00524,0,0.6,0,273.2,1,2018-05-01T19:00:00Z,5.83
280.6,98025,1.7,4.9,0.0066,0,9.9,0,280.1,0.3284,2018-05-01T19:00:00Z,5.19
279.8,96662,0.7,4.9,0.00634,0,9.3,0,279.5,0.2872,2018-05-01T19:00:00Z,4.95
280.3,99080,0.6,8.5,0.00595,0,0.9,0,273.2,1,2018-05-01T19:00:00Z,8.52
279.2,95195,1.1,3.5,0.00617,0,9.7,0,278.9,0.3068,2018-05-01T19:00:00Z,3.67
279.7,96981,3.5,1,0.00609,0,0.9,0,280.6,0.2718,2018-05-01T19:00:00Z,3.64
280.1,99210,-0.9,6.2,0.00597,0,2.5,0,273.2,1,2018-05-01T19:00:00Z,6.26
279.2,95355,1.2,5.9,0.0055,0,0.8,0,279.4,0.2315,2018-05-01T19:00:00Z,6.02
280.3,96695,0.8,5.5,0.005735,0,1.7,0,280.5,0.2262,2018-05-01T19:00:00Z,5.56
279.7,99314,-1.8,10.1,0.00592,0,4.6,0,273.2,1,2018-05-01T19:00:00Z,10.26
281.6,98938,4.8,-3.15,0.00553,0,1.2,0,273.2,1,2018-05-01T19:00:00Z,5.74
279.8,97976,-1.4,5.4,0.00613,0,12.4,0,280.1,0.2804,2018-05-01T22:00:00Z,5.58
278.7,96078,-0.4,7,0.00591,0,12.1,0,278.8,0.6402,2018-05-01T22:00:00Z,7.01
277.3,95041,-0.8999999999999999,-3.15,0.00481,0,3,0,278.7,0.2481,2018-05-01T22:00:00Z,3.28
278.8,98074,3.3,-3.15,0.00514,0,7.55,0,279.5,0.2706,2018-05-01T22:00:00Z,4.56
281.7,99287,4.9,-3.15,0.00513,0,0.8,0,273.2,0.25934999999999997,2018-05-01T22:00:00Z,5.83
278.1,97403,4.7,-3.15,0.00524,0,9.7,0,279.7,0.305,2018-05-01T22:00:00Z,5.66
277.7,98086,2.9,-3.15,0.00454,0,1.7,0,279,0.2937,2018-05-01T22:00:00Z,4.28
279.1,98533,3.8,-3.15,0.00523,0,2,0,279.8,0.2725,2018-05-01T22:00:00Z,4.94
278,97779,3.7,-3.15,0.00468,0,2.9,0,279.4,0.3171,2018-05-01T22:00:00Z,4.86
280.8,99054,-0.1,8.9,0.00633,0,3.2,0,273.2,1,2018-05-01T22:00:00Z,8.9
279.4,95239,-0.6,1.85,0.0057,0,5.5,0,278.9,0.2432,2018-05-01T22:00:00Z,1.94
279.4,99293,-2.9,7.8,0.00595,0,11.1,0,273.2,1,2018-05-01T22:00:00Z,8.32
278.6,96111,4.4,-3.15,0.00549,0,0.6,0,279.5,0.2657,2018-05-01T22:00:00Z,5.41
279.5,99374,-4,10,0.00594,0,8.7,0,273.2,1,2018-05-01T22:00:00Z,10.77
277.5,93633.25,2,0.6,0.0057,0,6.9,0,277.4,0.274,2018-05-01T22:00:00Z,2.09
276.6,95539,3.4,-3.15,0.00467,0,5,0,278.3,0.3088,2018-05-01T22:00:00Z,4.63
278.8,98204,4.1,-3.15,0.0052,0,2,0,277.85,0.2724,2018-05-01T22:00:00Z,5.17
279.9,96871.5,3.75,-1.2,0.00591,0,1.4,0,280.5,0.2388,2018-05-01T22:00:00Z,3.94
278.7,96935,4.1,-3.15,0.0053,0,0.6,0,279.7,0.2353,2018-05-01T22:00:00Z,5.17
281.3,99158,4.3,-3.15,0.00525,0,1.1,0,280.1,1,2018-05-01T22:00:00Z,5.33
276.4,98046.5,4.5,-3.15,0.00469,0,5.8,0,277.9,0.61765,2018-05-01T22:00:00Z,5.49
279.4,96744,-0.7,-3.15,0.00581,0,5.7,0,279.9,0.2346,2018-05-01T22:00:00Z,3.23
277.4,95378,3.8,-3.15,0.00489,0,5.9,0,278.8,0.2686,2018-05-01T22:00:00Z,4.94
279.1,96877,3.5,-0.9,0.00583,0,3,0,279.5,0.2581,2018-05-01T22:00:00Z,3.61
279.1,96498,-0.9,5.8,0.00603,0,16.1,0,279.2,0.2787,2018-05-01T22:00:00Z,5.87
278.3,96291,4.5,-2.2,0.0053,0,1.1,0,279.3,0.26839999999999997,2018-05-01T22:00:00Z,5.01
281.5,99499,5.1,-3.15,0.00465,0,0.6,0,273.2,1,2018-05-01T22:00:00Z,5.99
279.1,98141,4.6,-3.15,0.00548,0,9.9,0,280,0.3254,2018-05-01T22:00:00Z,5.58
279.4,96635,3.6,-1.4,0.00604,0,9.5,0,279.5,0.2853,2018-05-01T22:00:00Z,3.86
280.3,98904,0.6,8,0.006,0,2,0,273.2,1,2018-05-01T22:00:00Z,8.02
277.5,95298,4.5,-3.15,0.00519,0,9.9,0,278.7,0.3047,2018-05-01T22:00:00Z,5.49
278.6,97124,4.1,-3.15,0.00527,0,1.2,0,279.9,0.2711,2018-05-01T22:00:00Z,5.17
280.1,99156,-0.4,6.3,0.00523,0,4.7,0,273.2,1,2018-05-01T22:00:00Z,6.31
279,95345,2.2,1.9,0.00578,0,3.7,0,279.2,0.2321,2018-05-01T22:00:00Z,2.91
279.5,96668,1.3,4.1,0.00587,0,4.9,0,280.2,0.2271,2018-05-01T22:00:00Z,4.3
279.7,99234,1.75,9.2,0.00607,0,7.3,0,273.2,1,2018-05-01T22:00:00Z,9.36
279.6,99135,5.4,-3.15,0.00481,0,1.2,0,273.2,1,2018-05-01T22:00:00Z,6.25
280.3,97827,5.8,3,0.00631,0,12.7,0,280,0.2832,2018-05-02T01:00:00Z,6.53
278.9,95948,5.2,3.9,0.00591,0,13,0,278.7,0.2731,2018-05-02T01:00:00Z,6.5
276.9,95138,5.5,-3.15,0.00445,0,3,0,277.6,0.2478,2018-05-02T01:00:00Z,6.34
278.9,98172,6.2,-3.15,0.00447,0,1.7,0,279,0.2689,2018-05-02T01:00:00Z,6.95
281.7,99382,7,-3.15,0.0045,0,0.8,0,273.2,1,2018-05-02T01:00:00Z,7.68
277.3,97601,6.5,-3.15,0.00452,0,9.7,0,279,0.3025,2018-05-02T01:00:00Z,7.22
277.2,98184,4.3,-3.15,0.00421,0,1.7,0,277.4,0.2926,2018-05-02T01:00:00Z,5.33
279.1,98634,5.3,-3.15,0.00454,0,2.1,0,279.3,0.2715,2018-05-02T01:00:00Z,6.17
277.5,97917,6.2,-3.15,0.00427,0,2.9,0,278.1,0.3148,2018-05-02T01:00:00Z,6.95
280.8,99025,7,1.4,0.00628,0,6.2,0,273.2,0.29315,2018-05-02T01:00:00Z,7.14
278.5,95200,5.6,-0.6,0.00572,0,7.9,0,278.7,0.2447,2018-05-02T01:00:00Z,5.63
279.4,99127,8.8,7.1,0.00601,0,11.1,0,273.2,1,2018-05-02T01:00:00Z,11.31
277.9,96205,6.9,-3.15,0.0047,0,0.6,0,278.5,0.2655,2018-05-02T01:00:00Z,7.59
279.5,99204,8.7,9.2,0.00606,0,8.8,0,273.2,1,2018-05-02T01:00:00Z,12.66
275.9,93633.25,7.9,-3.15,0.00451,0,6.9,0,276.8,0.2728,2018-05-02T01:00:00Z,8.5
276.1,95658,5.8,-3,0.00421,0,5,0,276.9,0.3072,2018-05-02T01:00:00Z,6.53
278.8,98307,6.85,-2.9,0.00464,0,2.1,0,279.1,0.2716,2018-05-02T01:00:00Z,7.44
279.3,98909,5.5,-2.7,0.00495,0,1.4,0,280.1,0.2389,2018-05-02T01:00:00Z,6.13
278.4,97007,6.2,-3.15,0.00477,0,0.6,0,279.2,0.2353,2018-05-02T01:00:00Z,6.95
281.3,99258,7.1,-3.15,0.0046,0,1.1,0,273.2,1,2018-05-02T01:00:00Z,7.77
275.7,94427,6.65,-3.15,0.00428,0,5.8,0,276.5,0.2873,2018-05-02T01:00:00Z,7.36
279.1,96727,5.1,-0.9,0.00586,0,8.8,0,279.6,0.2359,2018-05-02T01:00:00Z,5.18
276.4,95517,5.7,-3.1,0.00432,0,5.9,0,277.4,0.2678,2018-05-02T01:00:00Z,6.49
277.7,96927,7.6,-3.15,0.00483,0,3,0,278.9,0.2577,2018-05-02T01:00:00Z,8.23
279.3,96365,5.3,2.6,0.004575,0,16.6,0,279.2,0.2809,2018-05-02T01:00:00Z,5.9
277.8,96368,6.4,-3.15,0.00473,0,1.2,0,278.7,0.2439,2018-05-02T01:00:00Z,7.13
281.5,99603,6.8,-3.15,0.00455,0,0.7,0,273.2,1,2018-05-02T01:00:00Z,7.49
278,98356,6,-3.15,0.00454,0,9.9,0,279.3,0.3226,2018-05-02T01:00:00Z,6.78
279.75,96810,6.5,-3.15,0.00457,0,9.5,0,278.9,0.2826,2018-05-02T01:00:00Z,7.22
280.3,98849,8.2,4.2,0.00618,0,2.1,0,273.2,1,2018-05-02T01:00:00Z,9.21
276.2,95472,6.1,-3.15,0.00436,0,10,0,277.9,0.3026,2018-05-02T01:00:00Z,6.87
278.5,97222,6,-3.15,0.00461,0,1.3,0,279,0.2702,2018-05-02T01:00:00Z,6.78
280.1,99158,6.8,-3.15,0.00599,0,6.6,0,273.2,0.2864,2018-05-02T01:00:00Z,7.49
277.4,95419,4.9,-1.5,0.0051,0,5.2,0,278.7,0.2336,2018-05-02T01:00:00Z,5.12
278.4,96723,4.5,-1.2,0.00548,0,6.8,0,279.7,0.2285,2018-05-02T01:00:00Z,4.66
279.7,99151,9,6.7,0.00612,0,11,0,273.2,1,2018-05-02T01:00:00Z,11.22
281.6,99244,6.9,-3.15,0.00444,0,1.3,0,273.2,1,2018-05-02T01:00:00Z,7.59
281.2,98141,7.5,-3.15,0.00497,0,12.8,0,284.1,0.2819,2018-05-02T04:00:00Z,8.13
279.7,96139,5.4,-3.15,0.00492,0,13.1,0,283.2,0.2726,2018-05-02T04:00:00Z,6.25
283.8,95358,6.3,-2.2,0.00375,0,3,0,282.4,0.2468,2018-05-02T04:00:00Z,6.67
284.7,98348,6.4,-0.9,0.00399,0,1.7,0,283.4,0.2665,2018-05-02T04:00:00Z,6.46
281.7,99551,6.2,-0.7,0.00426,0,0.8,0,273.2,1,2018-05-02T04:00:00Z,6.24
283.7,97886,6.4,-2.9,0.00451,0,9.7,0,283,0.3003,2018-05-02T04:00:00Z,7.03
282.6,98382,5.7,-0.8,0.00413,0,1.7,0,283,0.291,2018-05-02T04:00:00Z,5.76
284.8,98821,6.3,-0.8,0.00392,0,2.1,0,283,0.2697,2018-05-02T04:00:00Z,6.35
283.4,98164,6.8,-1.6,0.00428,0,2.9,0,283.4,0.3121,2018-05-02T04:00:00Z,6.99
280.8,99234,6.9,-3.15,0.00548,0,6.4,0,273.2,1,2018-05-02T04:00:00Z,7.59
277.7,98699,5.7,-3.15,0.00485,0,8.1,0,282.1,0.2456,2018-05-02T04:00:00Z,6.51
279.4,99366,5,-3.15,0.00549,0,11.2,0,273.2,1,2018-05-02T04:00:00Z,5.91
285.1,96396,5.35,-2.7,0.00396,0,0.6,0,283.9,0.2644,2018-05-02T04:00:00Z,5.99
279.5,99368,3.2,-2.3,0.00585,0,8.9,0,273.2,1,2018-05-02T04:00:00Z,3.94
282.6,93633.25,8.7,-3.15,0.00382,0,6.9,0,282.1,0.2708,2018-05-02T04:00:00Z,9.25
282.8,95871,5.949999999999999,-1.7,0.00416,0,5.2,0,281.9,0.3051,2018-05-02T04:00:00Z,6.19
284.9,98495,6.8,-0.6,0.00387,0,6.050000000000001,0,283.8,0.2699,2018-05-02T04:00:00Z,6.83
286.3,99144,5.6,-2.8,0.00419,0,1.4,0,285,0.2381,2018-05-02T04:00:00Z,6.26
285.2,97243,6.4,-3.15,0.00404,0,0.6,0,283.8,0.2348,2018-05-02T04:00:00Z,7.13
281.3,99439,6.6,-0.9,0.00432,0,1.1,0,273.2,1,2018-05-02T04:00:00Z,6.66
283.6,94640,7.8,-2.2,0.00398,0,5.8,0,282.6,0.2856,2018-05-02T04:00:00Z,8.1
278.3,96982,5.6,-2.6,0.00498,0,8.9,0,282.6,0.2377,2018-05-02T04:00:00Z,6.17
283.3,95741,6.9,-2,0.00388,0,5.9,0,282.8,0.2663,2018-05-02T04:00:00Z,7.18
285.6,97151,8.1,-3.15,0.0042,0,3,0,285.3,0.2568,2018-05-02T04:00:00Z,8.69
280.3,96609,7.2,-3.15,0.0048,0,16.7,0,283.5,0.2789,2018-05-02T04:00:00Z,7.86
284.4,96583,7.3,-2.9,0.00395,0,1.2,0,283.3,0.2432,2018-05-02T04:00:00Z,7.85
281.5,99826,7.8,-0.6,0.00449,0,0.7,0,273.2,1,2018-05-02T04:00:00Z,7.82
284.2,98658,6.3,-2.5,0.00447,0,9.9,0,283.4,0.3196,2018-05-02T04:00:00Z,6.78
283.7,99242,6.9,-2.9,0.00413,0,9.5,0,283.3,0.2797,2018-05-02T04:00:00Z,7.48
280.3,99248,6.5,-1.9,0.00501,0,2.1,0,273.2,1,2018-05-02T04:00:00Z,6.77
282.6,99245,6.8,-2.9,0.00422,0,10.2,0,281.2,0.3005,2018-05-02T04:00:00Z,7.39
284.4,97396,6.7,-1.6,0.00398,0,1.3,0,283.4,0.2684,2018-05-02T04:00:00Z,6.89
280.1,99400,4.3,-3.15,0.00532,0,6.6,0,273.2,1,2018-05-02T04:00:00Z,5.33
281.4,95658,6.4,-3.15,0.00447,0,3.95,0,283.3,0.2343,2018-05-02T04:00:00Z,7.13
278.7,96974,5.5,-2.3,0.00477,0,6.8,0,278.25,0.2292,2018-05-02T04:00:00Z,5.96
279.7,96316,4.9,-3.15,0.00576,0,11.6,0,273.2,1,2018-05-02T04:00:00Z,5.83
281.6,99480,7.3,-1.4,0.00455,0.2,1.3,0,273.2,1,2018-05-02T04:00:00Z,7.43
288.94999999999993,98445,7.6,-1.5,0.0038,0,12.8,0,282.1,0.2798,2018-05-02T07:00:00Z,7.75
288.94999999999993,96449,7.1,-2.3,0.00403,0,13.1,0,280.8,0.2707,2018-05-02T07:00:00Z,7.46
285.2,95511,7.8,1.5,0.00376,0,3,0,279.9,0.2453,2018-05-02T07:00:00Z,7.94
288,98449,7.1,2.3,0.00403,0,1.7,0,280.5,0.2635,2018-05-02T07:00:00Z,7.46
281.7,99631,8.2,4,0.00453,0,0.8,0,273.2,1,2018-05-02T07:00:00Z,9.12
288.8,98079,7.9,3.15,0.00412,0,9.7,0,281.1,0.2978,2018-05-02T07:00:00Z,8.5
287.9,98491,7.3,3.7,0.00419,0,1.7,0,280.5,0.2892,2018-05-02T07:00:00Z,8.18
288.3,98917,7.2,3.3,0.00413,0,2.1,0,281,0.2671,2018-05-02T07:00:00Z,7.92
288,98309,7.7,1.8,0.00433,0,2.9,0,281.2,0.3088,2018-05-02T07:00:00Z,7.91
280.8,99448,5.6,-3.15,0.00476,0,6.4,0,273.2,1,2018-05-02T07:00:00Z,6.43
287,95634,5.8,-3.15,0.00385,0,4.65,0,280.2,0.2448,2018-05-02T07:00:00Z,6.6
279.4,97541,7,-0.4,0.00498,0,11.2,0,273.2,1,2018-05-02T07:00:00Z,7.01
288.9,96516,8.9,0.1,0.004415,0,0.6,0,280.9,0.2623,2018-05-02T07:00:00Z,8.9
279.5,99782,7.5,-0.1,0.00533,0,8.9,0,273.2,1,2018-05-02T07:00:00Z,7.5
286.4,93633.25,8.8,-1,0.00361,0,6.9,0,279.3,0.2682,2018-05-02T07:00:00Z,8.86
286.6,96020,7.8,1.9,0.00409,0.1,5.2,0,279.4,0.3029,2018-05-02T07:00:00Z,8.03
288.1,98600,7.9,0.45,0.0041,0,2.1,0,279.35,0.2673,2018-05-02T07:00:00Z,7.91
288.94999999999993,99288,5.9,-1.2,0.00354,0,1.4,0,282,0.2363,2018-05-02T07:00:00Z,6.02
288.94999999999993,97378,7.2,-0.9,0.00366,0,0.6,0,281.4,0.2518,2018-05-02T07:00:00Z,7.26
281.3,99535,7.8,4.1,0.00452,0,1.1,0,273.2,1,2018-05-02T07:00:00Z,8.81
287.5,94788,8.8,1.8,0.0039,0,5.8,0,279.5,0.2834,2018-05-02T07:00:00Z,8.98
287.6,97166,5.5,-3.15,0.00384,0,8.9,0,280.6,0.2368,2018-05-02T07:00:00Z,6.34
286.9,95901,8.2,1.3,0.0038,0,5.9,0,280,0.2641,2018-05-02T07:00:00Z,8.3
288.94999999999993,97302,8.7,-0.8,0.00348,0,3,0,282.1,0.255,2018-05-02T07:00:00Z,8.74
288.6,96930,7.3,-1.8,0.00375,0,16.7,0,281.1,0.2758,2018-05-02T07:00:00Z,7.52
288.2,96709,7.3,-0.8,0.00367,0,1.2,0,280.9,0.2415,2018-05-02T07:00:00Z,7.34
281.5,99934,9.3,3,0.00485,0.7,0.7,0,273.2,1,2018-05-02T07:00:00Z,9.77
287.3,98869,7.6,0.8,0.00414,0,9.9,0,281.4,0.62075,2018-05-02T07:00:00Z,7.64
288.5,97368,7.9,-0.1,0.00384,0,9.5,0,281,0.2769,2018-05-02T07:00:00Z,7.9
280.3,99523,6.3,-0.9,0.00467,0,2.1,0,273.2,1,2018-05-02T07:00:00Z,6.36
283,95927,8,0.7,0.00424,0.4,10.2,0,279.1,0.3006,2018-05-02T07:00:00Z,8.03
287.8,97502,7.4,1,0.00388,0,1.3,0,280.5,0.2657,2018-05-02T07:00:00Z,7.47
280.1,99593,5.7,-0.8,0.00502,0,6.6,0,273.2,1,2018-05-02T07:00:00Z,5.76
288.8,95818,7,-1.5,0.00328,0,5.2,0,280.6,0.2329,2018-05-02T07:00:00Z,7.16
288.94999999999993,97133,6.1,-2.6,0.00345,0,6.8,0,281.1,0.2282,2018-05-02T07:00:00Z,6.63
279.7,99601,4,-3.15,0.00523,0,11.6,0,273.2,1,2018-05-02T07:00:00Z,5.09
284.5,99601,9.4,2.8,0.0048,0,1.3,0,273.2,1,2018-05-02T07:00:00Z,9.81
288.5,98685,7.7,1.5,0.00406,0,12.8,0,277.9,0.2771,2018-05-02T10:00:00Z,7.84
288.1,96694,7.4,0.4,0.0036,0,13.1,0,276.3,0.2677,2018-05-02T10:00:00Z,7.41
286.4,95645,6.9,2.9,0.0039,0,3,0,276.4,0.2436,2018-05-02T10:00:00Z,7.48
286.7,98547,8,4.9,0.00447,0,1.7,0,277.8,0.2607,2018-05-02T10:00:00Z,9.38
281.7,99723,10.8,1.5,0.0049,2.3,0.8,0,273.2,1,2018-05-02T10:00:00Z,10.9
285.7,98261,7.3,-0.6,0.00452,1,9.7,0,278.1,0.2988,2018-05-02T10:00:00Z,7.32
285.9,98635,6.6,2.6,0.00469,1.2,1.7,0,277.1,0.2929,2018-05-02T10:00:00Z,7.09
287.3,99015,7.4,4.6,0.00445,0,2.1,0,278.1,0.2646,2018-05-02T10:00:00Z,8.71
286.2,98502,8.3,0.8,0.00486,0.7,2.9,0,279,0.3089,2018-05-02T10:00:00Z,8.34
280.8,99627,3,2.6999999999999997,0.00479,0,6.4,0,273.2,1,2018-05-02T10:00:00Z,4.04
287,95842,6.7,-0.3,0.00336,0,8.1,0,276.5,0.2433,2018-05-02T10:00:00Z,6.71
279.4,99984,7.8,1,0.00473,0,11.2,0,273.2,1,2018-05-02T10:00:00Z,7.86
287.5,96641,8,0.35,0.00381,0,0.6,0,276.8,0.2602,2018-05-02T10:00:00Z,8.01
279.5,100032,7.8,1.8,0.00482,0,8.9,0,273.2,1,2018-05-02T10:00:00Z,8
286.2,93733,9.2,2,0.00369,0,6.9,0,276,0.2658,2018-05-02T10:00:00Z,9.41
284.3,96180,7.1,1.7,0.00471,1.6,5.2,0,276.7,0.3078,2018-05-02T10:00:00Z,7.3
287,98707,7.8,3,0.00442,0,2.1,0,278.1,0.265,2018-05-02T10:00:00Z,8.36
288.1,99431,6.3,2,0.00399,0.8,1.4,0,278.2,0.2382,2018-05-02T10:00:00Z,6.61
287.8,97522,7.6,1.9,0.00376,0,0.6,0,277.7,0.2325,2018-05-02T10:00:00Z,7.83
281.3,99622,10.5,5.4,0.00508,1,1.1,0,273.2,1,2018-05-02T10:00:00Z,11.81
286.1,94946,8.4,2.4,0.00432,0,5.8,0,275.6,0.2812,2018-05-02T10:00:00Z,8.74
285.4,97369,5.5,-0.6,0.00364,0,8.9,0,274.4,0.2353,2018-05-02T10:00:00Z,5.53
286,96055,6.95,1.7,0.00406,0,5.9,0,276.3,0.2618,2018-05-02T10:00:00Z,7.15
288.94999999999993,97452,9.6,0.9,0.0035,0,3,0,277,0.2532,2018-05-02T10:00:00Z,9.64
287.6,97169,7.6,1.3,0.00392,0.1,16.7,0,276.8,0.2727,2018-05-02T10:00:00Z,7.71
286.5,96843,8.4,1.7,0.00401,0.2,1.2,0,277.2,0.2406,2018-05-02T10:00:00Z,8.57
281.5,100137,10.5,0.1,0.00508,1.2,0.7,0,273.2,1,2018-05-02T10:00:00Z,10.5
